version,loader,backend,object,direction,minimum_mode,accessor,thread_context_rule,owner,invalidation,close_behavior,test_id,unsupported_reason,neoform_origin,source_origin,manifest_sha256,generated_sources_sha256,signature_set_sha256,origin_artifact,origin_sha256,delta_profile,delta_profile_sha256
26.2,Fabric,opengl,render-pass,LUMIN_TO_MINECRAFT,IN_PLACE_ADAPTER,shape-render-pass-delegate,each-call-on-exact-context-owner-render-thread,BORROWED,owner-token-invalidates-adapter,idempotent-close-never-destroys-delegate,bridge-26.2-Fabric-opengl-render-pass-LUMIN_TO_MINECRAFT,,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,vulkan,texture,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-vulkan-texture-MINECRAFT_TO_LUMIN,ZERO_COPY_UNSAFE,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,vulkan,texture,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-vulkan-texture-LUMIN_TO_MINECRAFT,ZERO_COPY_UNSAFE,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,vulkan,buffer,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-vulkan-buffer-MINECRAFT_TO_LUMIN,ZERO_COPY_UNSAFE,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,vulkan,buffer,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-vulkan-buffer-LUMIN_TO_MINECRAFT,ZERO_COPY_UNSAFE,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,vulkan,shader-module,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-vulkan-shader-module-MINECRAFT_TO_LUMIN,ZERO_COPY_UNSAFE,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,vulkan,shader-module,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-vulkan-shader-module-LUMIN_TO_MINECRAFT,ZERO_COPY_UNSAFE,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,vulkan,sampler,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-vulkan-sampler-MINECRAFT_TO_LUMIN,ZERO_COPY_UNSAFE,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,vulkan,sampler,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-vulkan-sampler-LUMIN_TO_MINECRAFT,ZERO_COPY_UNSAFE,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,vulkan,pipeline,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-vulkan-pipeline-MINECRAFT_TO_LUMIN,ZERO_COPY_UNSAFE,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,vulkan,pipeline,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-vulkan-pipeline-LUMIN_TO_MINECRAFT,ZERO_COPY_UNSAFE,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,vulkan,command-encoder,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-vulkan-command-encoder-MINECRAFT_TO_LUMIN,ZERO_COPY_UNSAFE,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,vulkan,command-encoder,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-vulkan-command-encoder-LUMIN_TO_MINECRAFT,ZERO_COPY_UNSAFE,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,vulkan,render-pass,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-vulkan-render-pass-MINECRAFT_TO_LUMIN,ZERO_COPY_UNSAFE,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,vulkan,render-pass,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-vulkan-render-pass-LUMIN_TO_MINECRAFT,ZERO_COPY_UNSAFE,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,unknown,texture,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-unknown-texture-MINECRAFT_TO_LUMIN,BACKEND_MISMATCH,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,unknown,texture,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-unknown-texture-LUMIN_TO_MINECRAFT,BACKEND_MISMATCH,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,unknown,buffer,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-unknown-buffer-MINECRAFT_TO_LUMIN,BACKEND_MISMATCH,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,unknown,buffer,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-unknown-buffer-LUMIN_TO_MINECRAFT,BACKEND_MISMATCH,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,unknown,shader-module,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-unknown-shader-module-MINECRAFT_TO_LUMIN,BACKEND_MISMATCH,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,unknown,shader-module,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-unknown-shader-module-LUMIN_TO_MINECRAFT,BACKEND_MISMATCH,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,unknown,sampler,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-unknown-sampler-MINECRAFT_TO_LUMIN,BACKEND_MISMATCH,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,unknown,sampler,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-unknown-sampler-LUMIN_TO_MINECRAFT,BACKEND_MISMATCH,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,unknown,pipeline,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-unknown-pipeline-MINECRAFT_TO_LUMIN,BACKEND_MISMATCH,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,unknown,pipeline,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-unknown-pipeline-LUMIN_TO_MINECRAFT,BACKEND_MISMATCH,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,unknown,command-encoder,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-unknown-command-encoder-MINECRAFT_TO_LUMIN,BACKEND_MISMATCH,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,unknown,command-encoder,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-unknown-command-encoder-LUMIN_TO_MINECRAFT,BACKEND_MISMATCH,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,unknown,render-pass,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-unknown-render-pass-MINECRAFT_TO_LUMIN,BACKEND_MISMATCH,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,unknown,render-pass,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-26.2-Fabric-unknown-render-pass-LUMIN_TO_MINECRAFT,BACKEND_MISMATCH,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,NeoForge,opengl,texture,MINECRAFT_TO_LUMIN,BORROWED_ZERO_COPY,native-texture-handle,exact-context-owner-render-thread-current-GLCapabilities-currentContextCheck,BORROWED,owner-token-invalidates-lease,idempotent-close-never-destroys-native,bridge-26.2-NeoForge-opengl-texture-MINECRAFT_TO_LUMIN,,26.2-2,neoform-official-mappings,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,NeoForge,opengl,texture,LUMIN_TO_MINECRAFT,BORROWED_ZERO_COPY,native-texture-handle,exact-context-owner-render-thread-current-GLCapabilities-currentContextCheck,BORROWED,owner-token-invalidates-lease,idempotent-close-never-destroys-native,bridge-26.2-NeoForge-opengl-texture-LUMIN_TO_MINECRAFT,,26.2-2,neoform-official-mappings,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,NeoForge,opengl,buffer,MINECRAFT_TO_LUMIN,BORROWED_ZERO_COPY,native-buffer-handle,exact-context-owner-render-thread-current-GLCapabilities-currentContextCheck,BORROWED,owner-token-invalidates-lease,idempotent-close-never-destroys-native,bridge-26.2-NeoForge-opengl-buffer-MINECRAFT_TO_LUMIN,,26.2-2,neoform-official-mappings,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,NeoForge,opengl,buffer,LUMIN_TO_MINECRAFT,BORROWED_ZERO_COPY,native-buffer-handle,exact-context-owner-render-thread-current-GLCapabilities-currentContextCheck,BORROWED,owner-token-invalidates-lease,idempotent-close-never-destroys-native,bridge-26.2-NeoForge-opengl-buffer-LUMIN_TO_MINECRAFT,,26.2-2,neoform-official-mappings,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
